year,country,ccode,ele_rural,ele_total,ele_urban,en_int,ren_ele,ren_con,tot_ele,tfec
1991,Dominican Republic,DOM,48.4,78.2,96.5,4.389343887,532,26493.76,3895,94072.12063
1991,Eastern Asia (including Japan),GEJ,,,,,,,,
1991,Eastern Asia (not including Japan),GEA,,,,,,,,
1991,Eastern Europe,GEE,,,,,,,,
1991,Ecuador,ECU,77.8602733,89.42610168,98.62142181,3.498313019,5075,55010.22,6974,227662.1067
1991,"Egypt, Arab Rep.",EGY,90.85498782,94.31864929,98.84590149,3.940612076,9900,77488.67,44296,856035.9332
1991,El Salvador,SLV,43.530006,69.60788,93.618226,4.609304991,1693,56809.11,2297,87768.72576
1991,Equatorial Guinea,GNQ,36.39850085,59.01051712,99.65254211,15.50491419,3,3924.204,28.5,4673.915
1991,Eritrea,ERI,7.181948842,19.01162148,81.46099091,,0,0,,0
1991,Estonia,EST,100,100,100,18.23322398,0,7829.483,14627,222035.9686
1991,Ethiopia,ETH,,0.01,74.27735901,34.11260658,1082,771364.8,1209,797595.4065
1991,Europe,GEU,,,,,,,,
1991,Faeroe Islands,FRO,100,100,100,,75,238.0788,203,8726.2432
1991,Falkland Islands,FLK,,,,,0,4.469675,11,447.044225
1991,Fiji,FJI,43.49393325,61.99187469,87.14068604,4.998267997,385,12852.92,472,21397.7935
1991,Finland,FIN,100,100,100,8.984833334,18197,206093,57986,857755.2007
1991,France,FRA,100,100,100,5.698379908,59704,638068.1,451612,5794181.267
1991,French Guyana,GUF,,,,,0,382.7127,405,6710.3127
1991,French Polynesia,PYF,100,100,100,,54.212,206.2254,302,4246.69554
1991,Gabon,GAB,11.67141076,65.70444489,88.35540009,2.592229153,715,34011.69,985,45258.1357
1991,"Gambia, The",GMB,2.663769459,17.50630569,40.32564163,4.740279424,0,3467.355,70,5610.455
1991,Georgia,GEO,96.46672815,97.51725006,98.3837738,13.85896535,7423,43490.33,12992,308032.4219
1991,Germany,DEU,100,100,100,5.486247419,16979,180139.5,535826,9058459.62
1991,Ghana,GHA,,25.68720436,73.808815,7.753858888,6109,149122.3,6109,179820.5898
1991,Gibraltar,GIB,,100,100,,0,0,92,2154.652884
1991,Greece,GRC,100,100,100,4.085797669,3101,49475.13,35743,594877.4168
1991,Greenland,GRL,100,100,100,,0,0,215,3874.85
1991,Grenada,GRD,82.03704834,82.03704834,82.03704834,2.254888746,0,98.81,60,1218.90648
1991,Guadeloupe,GLP,,,,,15,1478.809,839,12209.72645
1991,Guam,GUM,,,,,0,0,1486,4741.2
1991,Guatemala,GTM,40.40753987,61.46566772,91.13412476,3.877035026,2048,127380.2,2286,171543.8723
1991,Guinea,GIN,,7.474211216,42.25018692,15.71440193,178,90020.53,523,100684.8313
1991,Guinea-Bissau,GNB,,0.265749454,19.62983513,12.13595571,0,16254.74,41,18351.89919
1991,Guyana,GUY,61.91304305,68.88869476,85.56494904,9.419647986,5,5686.626,250,17074.1544
1991,Haiti,HTI,10.06636194,28.4739666,72.16818237,4.304373375,349,42250.26,468,51718.74491
1991,High income,HIC,,,,,,,,
1991,High income: nonOECD,NOC,,,,,,,,
1991,High income: OECD,OEC,,,,,,,,
1991,Honduras,HND,28.942844,54.781937,88.700619,6.193102393,2312,68607.51,2346,97728.87175
1991,"Hong Kong SAR, China",HKG,100,100,100,2.301093711,0,2309.439,31807,221755.8717
1991,Hungary,HUN,100,100,100,7.392817339,218,32301.09,29963,755287.0807
1991,Iceland,ISL,100,100,100,11.90827054,4487,30144.68,4494,55021.16714
1991,India,IND,31.58733651,44.93899536,83.38211823,8.548366552,72814,5724241,319256,9937091.462
1991,Indonesia,IDN,32.8,48.9,87.6,4.896183126,7676,1814822,37340,3138269.908
1991,"Iran, Islamic Rep.",IRN,90.71360295,95.83211517,99.71476746,4.995707022,7056,28383.94,64126,2313435.264
1991,Iraq,IRQ,85.56972936,93.80567932,97.4162674,9.231703831,900,3600.052,20810,482359.5533
1991,Ireland,IRL,100,100,100,5.486900908,746,6579.749,14930,295165.0876
1991,Isle of Man,IMN,100,100,100,,0,0,,0
1991,Israel,ISR,100,100,100,4.848059046,6,16017.67,21514,265835.7581
1991,Italy,ITA,100,100,100,3.552025475,45539,209430.8,218449,4485163.175
1991,Jamaica,JAM,68.83821674,76.57942963,84.42790222,6.32281914,143,6269.948,2123,81499.62078
1991,Japan,JPN,100,100,100,4.917855425,106821,508229.1,900931,10743508.37
1991,Jordan,JOR,91.81294034,97.41606903,99.33846283,6.219472974,8,2550.653,3724,88481.94714
1991,Kazakhstan,KAZ,95.89717003,97.89183044,99.44796753,15.85650718,7200,32782.12,85984,2546427.963
1991,Kenya,KEN,,4.614890099,37.33704376,8.08558214,3274,247718.6,3434,314259.4914
1991,Kiribati,KIR,,33.67414093,96.27205658,3.262178822,0,13.08111,8,256.73311
1991,"Korea, Dem. Rep.",PRK,0.028545072,0.028545072,0.028545072,,15000,80216.56,26300,1064147.903
1991,"Korea, Rep.",KOR,,,,7.355185665,3487,25063.29,113255,2622216.914
1991,Kosovo,XKX,,88.33347321,88.33347321,,0,0,0,0
1991,Kuwait,KWT,100,100,100,2.40527076,0,246.3932,10780,69592.90586
1991,Kyrgyz Republic,KGZ,98.92976428,99.26725769,99.82998657,20.21155716,10058,23381.81,15722,259300.2889
1991,Lao PDR,LAO,3.651695398,18.12535286,95.36161804,7.839225734,833.9267,52294.16,878.9267,59354.43594
1991,Latin America and Caribbean,GLC,,,,,,,,
1991,Latvia,LVA,100,100,100,8.472990719,3275,48186.78,5644,257942.3841
1991,Lebanon,LBN,100,98.08947754,97.62281036,3.504408226,560,5726.035,3000,67166.40406
1991,Lesotho,LSO,0.01,0.01,0.01,17.22468495,0,18371.6,,35365.1976
1991,Liberia,LBR,0.01,0.01,0.01,21.98187428,0,28039.24,273,31131.1409
1991,Libya,LBY,99.37010166,99.84741974,100,4.081581323,0,5235.007,10460,173828.2742
1991,Liechtenstein,LIE,100,100,100,,0,0,,0
1991,Lithuania,LTU,100,100,100,11.96252513,338,12087.56,29363,418609.6199
1991,Low & middle income,LMY,,,,,,,,
1991,Low income,LIC,,,,,,,,
1991,Lower middle income,LMC,,,,,,,,
1991,Luxembourg,LUX,100,100,100,6.472889608,98,2119.698,701,124677.838
1991,"Macao SAR, China",MAC,,,,1.201118861,0,59,889,9088.1
1991,"Macedonia, FYR",MKD,96.34793806,94.68214417,93.48741913,5.636166605,848,2495.068,5770,56387.8224
1991,Madagascar,MDG,0.994551254,10.0140934,38.39054871,4.951704084,335.5091,64569.38,586.9175,76091.9742
1991,Malawi,MWI,,1.5494591,18.17221451,8.480320096,751,45611.86,766,55174.58742
1991,Malaysia,MYS,92.24798094,94.29708862,96.2995224,5.409230636,4408,66338.37,26552,594779.6969
1991,Maldives,MDV,66.49153363,74.36536407,97.03842163,2.204856713,0,87.09769,28,1955.17769
1991,Mali,MLI,,0.023679812,5.243392944,5.288640079,184,36637.93,256,41340.4588
1991,Malta,MLT,100,100,100,4.503692698,0,0,1419,12796.78673
1991,Marshall Islands,MHL,,54.06860733,86.34854126,,0,0,,0
1991,Martinique,MTQ,,,,,0,213.9887,738,9726.4887
1991,Mauritania,MRT,,5.400185108,23.99621773,4.020678499,25,8520.382,243.4,18259.6165
1991,Mauritius,MUS,98.7166699,99.2784729,100,3.397395771,258,9524.407,857,21974.92222
1991,Mayotte,MYT,,,,,0,333.4275,19,1061.1235
1991,Mexico,MEX,83.32595915,94.57529449,98.99006653,4.856073686,28785,422036.9,128570,3198336.713
1991,"Micronesia, Fed. Sts.",FSM,19.78694948,29.92145157,59.14074707,,0,0,,0
1991,Middle income,MIC,,,,,,,,
1991,Moldova,MDA,94.4565729,95.2743988,96.20896912,17.27831106,349,3546.379,15048,219336.613
1991,Monaco,MCO,,100,100,,0,0,,0
1991,Mongolia,MNG,27.2307754,68.6997757,100,15.63756174,0,2199.452,3229,111670.5389
1991,Montenegro,MNE,97.7885635,98.54875183,99.33476257,,0,0,,0
1991,Montserrat,MSR,,,,,0,0,15,244.9
1991,Morocco,MAR,12.94318185,50.32674789,89.05443573,3.184419235,1226,48142.71,9205,246185.9334
1991,Mozambique,MOZ,,0.010269812,0.865414143,46.91400777,323,185340,471,196545.0136
1991,Myanmar,MMR,21.21792552,36.53493118,83.16989899,14.74183092,1240,348415.7,2677,382375.7548
1991,Namibia,NAM,10.16832029,26.31731606,68.01062775,3.322896936,1322,11485.51,1389,26599.6615
1991,Nauru,NRU,,100,96.39797974,,0,0,29,1471
1991,Nepal,NPL,,0.065060191,76.11860657,10.47381357,900,234348.3,932,248807.3726
1991,Netherlands,NLD,100,100,100,5.868870388,935,22515.76,74384,1925128.824
1991,Netherlands Antilles,ANT,,,,,,,801,
1991,New Caledonia,NCL,,,,,343,1221.08,1170,16475.275
1991,New Zealand,NZL,100,100,100,6.899460169,25701,113623.1,33296,382840.7408
1991,Nicaragua,NIC,41.96929587,67.46522522,90.4618454,7.180938321,908,43487.44,1507,61664.15336
1991,Niger,NER,,2.887128115,25.8000412,6.575998672,0,0,0,0
1991,Nigeria,NGA,11.89534062,33.55838013,83.68431091,10.11978901,5931,2225275,14167,2572466.091
1991,Niue,NIU,,,,,0,0.33076,2.7,58.13076
1991,Northern America,GNA,,,,,,,,
1991,Northern Mariana Islands,MNP,,,,,0,0,,0
1991,Norway,NOR,100,100,100,4.811885226,110343,391993.4,110563,644886.3563
1991,Not classified,LNX,,,,,,,,
1991,Nothern America,NAR,,,,,,,,
1991,Oceania,GCN,,,,,,,,
1991,Oceania (not including Australia and New Zealand),GOC,,,,,,,,
1991,Oman,OMN,,,,3.630432264,0,0,4625,126117.3017
1991,Pakistan,PAK,44.7,59.6,95.2,5.329130968,18303,845160.2,41076,1454882.729
1991,Palau,PLW,93.41323846,97.60187531,99.3996582,,0,0,0,0
1991,Panama,PAN,46.20830866,73.3535614,95.78234863,3.253459674,2076,22583.9,2790,54737.67892
1991,Papua New Guinea,PNG,,5.861414909,58.16155624,11.92259107,460,57459.88,1390,80131.7344
1991,Paraguay,PRY,66.75999062,81.32014465,96.21073151,5.045183165,29340,97409.27,29351,123068.767
1991,Peru,PER,,61.61709595,90.13290405,3.402228062,11625,139755.8,14482,350150.0808
1991,Philippines,PHL,42.05555361,63.28618622,85.80299377,4.85965389,10903,403667.3,25649,776874.7658
1991,Poland,POL,100,100,100,11.76935313,1508,50406.68,132728,2441393.293
1991,Portugal,PRT,100,100,100,3.361301633,9847,126593.2,29728,490908.7895
1991,Puerto Rico,PRI,,,,0.011579202,290,934.5863,16221,52275.6
1991,Qatar,QAT,100,100,100,9.032533487,0,0,4643,95577.73578
1991,Reunion,REU,,,,,461,7434.844,989,21044.1304
1991,Romania,ROU,100,100,100,9.513684108,14588,71168.81,56803,1432094.438
1991,Russian Federation,RUS,100,100,100,12.54987036,167639,894484.1,1068163,23745505.03
1991,Rwanda,RWA,,0.01,15.93721104,5.758581475,165,27930.68,169,34134.1873
1991,Saint Pierre et Miquelon,SPM,,,,,0,0,45,458.4
1991,Samoa,WSM,73.68131489,78.8,97.82613373,4.517851681,20,1082.625,50,2341.4047
1991,San Marino,SMR,100,100,100,,0,0,,0
1991,Sao Tome and Principe,STP,31.32100539,43.6918335,58.93854904,5.896976913,8,605.18,15,1188.28
1991,Saudi Arabia,SAU,,,,4.480860288,0,512.7993,74011,1397278.6
1991,Senegal,SEN,10.29183671,26.65760231,52.20804977,4.879158489,44,24998.42,969,45226.7347
1991,Serbia,SRB,99.86259245,99.36639404,98.88520813,6.944413967,11405,74136.53,39510,406901.0662
1991,Seychelles,SYC,80.32155001,90.01955414,100,2.463135038,0,53.5311,106,1537.3311
1991,Sierra Leone,SLE,3.312673852,7.520792484,15.87985325,9.091924975,0,37161.33,230,41173.6336
1991,Singapore,SGP,,100,100,4.905921216,245,702.4008,16921,141753.325
1991,Sint Maarten (Dutch part),SXM,,100,100,,0,0,0,0
1991,Slovak Republic,SVK,100,100,100,12.41000574,1408,10504.37,24261,503375.9914
1991,Slovenia,SVN,100,100,100,6.831311625,3608,20222.4,12744,154007.628
1991,Solomon Islands,SLB,,0.01,53.17733383,8.872137744,0,2775.956,58,4707.95556
1991,Somalia,SOM,,0.01,1.462585092,24.41525195,0,49336.07,265,56229.9658
1991,South Africa,ZAF,36.72748202,60.57508087,82.10480499,11.01286848,1980,334858,166512,1917186.087
1991,South Eastern Asia,GSE,,,,,,,,
1991,South Sudan,SSD,0.01,0.01,0.01,,0,0,0,0
1991,Southern Asia,GSA,,,,,,,,
1991,Spain,ESP,100,100,100,4.072097107,27809,236942.1,154749,2388217.834
1991,Sri Lanka,LKA,48.80674101,54.63951111,80.24516296,3.580358502,3116,172748.3,3377,221582.9568
1991,St. Helena,SHN,,,,,0,9.135,5,69.395
1991,St. Kitts and Nevis,KNA,82.95644771,88.12861633,97.95935822,3.534800636,0,494.2144,84,1449.6444
1991,St. Lucia,LCA,79.46244303,84.32457733,95.90409851,2.264995285,0,77.3625,105,1512.678288
1991,St. Martin (French part),MAF,,43.19311142,70.7351532,,0,0,,0
1991,St. Vincent and the Grenadines,VCT,56.96197419,66.8,80.41426849,2.057716751,13,115.9706,53,999.785725
1991,Sub-Saharan Africa,GSS,,,,,,,,
1991,Sudan,SDN,11.36534266,27.0560112,63.94800949,9.143727191,1038,185114.4,1661,243043.4469
1991,Suriname,SUR,100,100,99.52084351,5.598999835,0,0,0,0
1991,Swaziland,SWZ,,0.423998952,33.67039108,3.446277043,204,13504.64,419,15581.5121
1991,Sweden,SWE,100,100,100,7.797630422,65109,414044.5,146970,1275600.478
1991,Switzerland,CHE,100,100,100,3.339558816,32517,136786.4,56884,782855.5677
1991,Syrian Arab Republic,SYR,65.96069026,81.38981628,97.3596344,9.706159552,2684,6935.349,12179,329109.5267
1991,"Taiwan, China",TWN,,,,,3856,13025.63,97525,1122889.921
1991,Tajikistan,TJK,95.72938045,96.82150269,99.24215698,11.86694542,16400,58043.11,17583,187239.6831
1991,Tanzania,TZA,,3.234415293,21.90381813,11.17693869,1726,353952.1,1822,372696.5431
1991,Thailand,THA,67.56541779,77.06542206,99.6676178,4.668058894,4587,416532.6,50185,1261622.386
1991,Timor-Leste,TLS,,0.087450981,60.67686462,,0,0,0,0
1991,Togo,TGO,,0.942452967,20.63839531,10.66953881,193,28852.34,283,35148.39534
1991,Tonga,TON,73.4383586,78.59857941,96.13452148,3.799192207,0,14.21821,25,1140.71821
1991,Trinidad and Tobago,TTO,82.1306833,83.61853027,99.15028381,16.37300331,25,717.3812,3720,54814.54856
1991,Tunisia,TUN,73.0173627,88.66529846,99.64942932,4.250084784,110,22729.21,6030,153673.9819
1991,Turkey,TUR,81.73889976,89.4154129,94.53820801,3.750091066,22802,381870.9,60246,1579010.003
1991,Turkmenistan,TKM,98.29853164,98.74869537,99.29911804,21.7739615,700,1409.086,14900,443432.6128
1991,Turks and Caicos Islands,TCA,61.20346763,90.50404358,99.99336243,,0,2.583185,24,239.483185
1991,Tuvalu,TUV,89.76439252,91.09893036,92.94291687,3.350227712,0,0,2,46.858
1991,Uganda,UGA,1.5,5.6,33.6,20.23257945,829,261117.1,834,271885.5899
1991,Ukraine,UKR,97.07755987,98.17831421,98.72549438,21.18941682,11710,42450.31,278467,6057705.158
1991,United Arab Emirates,ARE,100,100,100,4.700040512,0,0,17351,780809.4786
1991,United Kingdom,GBR,100,100,100,5.924850844,5323,33864.15,321352,5567342.913
1991,United States,USA,100,100,100,8.743495377,350142,2219454,3254890,49234551.63
1991,Upper middle income,UMC,,,,,,,,
1991,Uruguay,URY,77.05823814,96.50038147,98.82897949,3.225457663,6170,36080.64,7019,82508.0953
1991,Uzbekistan,UZB,98.03138597,98.57321167,99.39179993,32.5368519,6031,17386.87,54165,1435267.53
1991,Vanuatu,VUT,,8.576991081,71.96486664,3.033971488,0,211.5711,27,848.87107
1991,"Venezuela, RB",VEN,85.21867146,97.53620911,99.76104736,5.496983947,44542,146794.7,63337,1112624.264
1991,Vietnam,VNM,69.42073666,75.36421204,98.23758698,7.220137446,6317,522507.1,9210,690804.876
1991,Virgin Islands (U.S.),VIR,100,100,100,,0,0,1000,3110.4
1991,Wallis and Futuna,WLF,,,,,0,0,0,0
1991,West Bank and Gaza,PSE,92.59984024,97.54807281,99.85329437,5.006622311,0,4108.343,60,18708.25718
1991,Western Asia,GWA,,,,,,,,
1991,Western Sahara,ESH,,,,,0,0,,0
1991,World,GWL,,,,,,,,
1991,"Yemen, Rep.",YEM,23.34852201,37.44107056,88.92881775,2.96955663,0,1570.804,1970,91890.29542
1991,Zambia,ZMB,,14.11542606,36.4744072,12.43384907,8982,151881.3,9047,184651.0266
1991,Zimbabwe,ZWE,7.51522413,30.71880531,85.54193115,14.76262984,3152,212730.3,8924,333742.8489
1992,Afghanistan,AFG,,0.01,55.58252335,1.332501747,478,6546.363,703,24683.11085
1992,Albania,ALB,100,100,100,6.153274822,3226,20011.42,3394,42747.26987
1992,Algeria,DZA,96.72800162,98.48365784,100,3.768854851,199,1475.022,18286,509029.8461
1992,American Samoa,ASM,,,,,0,0,108,313.2
1992,Andorra,AND,100,100,100,,120,954.8855,120,6673.4355
1992,Angola,AGO,9.121241095,13.76043987,26.38530159,5.155180405,840,141949.7,947,195191.5468
1992,Anguilla,AIA,,90.4,90.4,,0,1.827,19.5,674.757
1992,Antigua and Barbuda,ATG,78.7204501,86.18650055,100,3.639860773,0,0,95,2597.5
1992,Argentina,ARG,91.60601807,91.60601807,91.60601807,4.675156782,19486,120302.7,55881,1270134.611
1992,Armenia,ARM,96.57011192,98.02389526,98.74389648,25.41433453,3044,8205.282,9004,122876.2579
1992,Aruba,ABW,78.23446211,89.11582947,99.99815369,,0,8.88775,341,3722.18775
1992,Australia,AUS,100,100,100,7.448726037,16019,166746.4,159126,2218413.41
1992,Austria,AUT,100,100,100,4.223352417,36154,210211.6,49939,804274.6922
1992,Azerbaijan,AZE,93.62489822,96.45671844,98.9546814,16.26152194,1747,5250.166,19763,431313.5015
1992,"Bahamas, The",BHS,84.69108117,91.8292923,93.58128357,4.327688999,0,0,1165,16783.64
1992,Bahrain,BHR,,,,11.39285525,0,0,9872,51482.19071
1992,Bangladesh,BGD,,13.44425011,68.11695862,3.718039578,796,289650.4,8894,404196.9796
1992,Barbados,BRB,,,,4.51240196,0,1428.496,541,8412.59621
1992,Belarus,BLR,100,100,100,21.05220292,17,9975.961,37595,952022.4262
1992,Belgium,BEL,100,100,100,6.764406205,617,15441.87,71410,1292928.136
1992,Belize,BLZ,79.66883606,88.41403961,98.13773346,7.44209268,0,2319.147,140,6390.7474
1992,Benin,BEN,,10.05609989,33.36021042,9.260149538,0,59134.95,25,62344.55023
1992,Bermuda,BMU,,100,100,2.818175623,0,0,517,4799.4
1992,BES Islands,BES,,,,,,,0,
1992,Bhutan,BTN,,1.834139943,93.92238617,29.32919454,1563,35847.64,1564,37620.5095
1992,Bolivia,BOL,11.54387196,59.32434845,94.571038,4.388102377,1306,34574.68,2412,93312.30017
1992,Bosnia and Herzegovina,BIH,96.75657926,97.33831024,98.23028564,35.20926574,3408,14050.7,6525,121401.5832
1992,Botswana,BWA,2.906021705,10.36972141,18.97667694,4.843910666,0,20271.1,1124,45340.825
1992,Brazil,BRA,54.332727,88.803833,97.523788,3.881791472,228242,2145618,241732,4405679.456
1992,British Virgin Islands,VGB,,,,,0,7.6449,48,625.3449
1992,Brunei Darussalam,BRN,100,100,100,4.10825437,0,33.99682,1407,16522.45258
1992,Bulgaria,BGR,100,100,100,12.46787236,2063,11746.56,35610,438128.9839
1992,Burkina Faso,BFA,,4.006370068,31.43107033,12.33273446,20,91581.83,201,98168.86462
1992,Burundi,BDI,,1.027955055,54.00410843,9.464861701,105,50836.85,107,53514.8494
1992,Cambodia,KHM,,0.477305949,40.10564804,12.40234222,0,0,,0
1992,Cameroon,CMR,7.075268761,32.55559921,69.50105286,6.834057725,2702,169444.4,2737,200681.4464
1992,Canada,CAN,100,100,100,10.51333425,320904,1350675,520279,6159033.045
1992,Cape Verde,CPV,4.570066939,37.3000145,75.76410675,3.95100461,0,637.302,61,1678.832
1992,Caucasian and Central Asia,CCA,,,,,,,,
1992,Caucasus and Central Asia,GCA,,,,,,,,
1992,Cayman Islands,CYM,,100,100,,0,0,243,2412.4
1992,Central African Republic,CAF,,1.081371188,4.432761669,12.80514298,78,29893.5,96,31765.15
1992,Chad,TCD,,0.108397804,1.792626619,5.918490558,0,38530.39,84,39225.39485
1992,Channel Islands,CHI,100,100,100,,0,0,,0
1992,Chile,CHL,70.328551,94.560057,99.107534,4.404109161,18493,196035.9,22363,507632.7528
1992,China,CHN,90.62502321,93.09511566,99.38421631,17.08054666,132601,8891955,754070,27001548.58
1992,Colombia,COL,74.34563653,91.15319824,98.59512329,3.780804062,22621,262538.1,32944,790122.0941
1992,Comoros,COM,8.176605047,20.23309326,50.57677078,3.516338125,0,820.5939,17,1633.193885
1992,"Congo, Dem. Rep.",COD,,1.183003187,10.02691936,13.86295,6054,434677.6,6073,453378.3981
1992,"Congo, Rep.",COG,,1.627603769,18.53659439,2.579432421,424,17425.65,428,25776.49475
1992,Cook Islands,COK,94.75697336,95.83950043,96.69567108,,0,0,16,362.5
1992,Costa Rica,CRI,95.41881554,97.79322815,99.99996948,3.807065221,4069,25085.33,4912,71615.3396
1992,Cote d'Ivoire,CIV,16.22398159,39.90456009,75.29547119,5.220167177,1048,92913.93,1850,124618.4273
1992,Croatia,HRV,100,100,100,5.562429571,4355,60467.35,8902,202835.4713
1992,Cuba,CUB,78.38996557,93.47717285,98.82585907,4.617658115,1418,202792.7,11538,395225.4627
1992,Curacao,CUW,100,100,100,,0,0,853,27587.41135
1992,Cyprus,CYP,100,100,100,4.324833151,0,148.7989,2430,42869.27322
1992,Czech Republic,CZE,100,100,100,10.11947631,1402,68521,59057,1161349.615
1992,Denmark,DNK,100,100,100,4.36667339,1352,43643.5,30738,563327.6179
1992,Djibouti,DJI,81.96550417,59.1294632,51.98158264,3.717238927,0,1285.29,180,4561.890125
1992,Dominica,DMA,69.06302643,69.06302643,69.06302643,1.977010563,16,119.6339,31,825.42419
1992,Dominican Republic,DOM,64.08583157,81.42847443,95.18422699,4.404569494,559,26429.88,5581,104231.6839
1992,Eastern Asia (including Japan),GEJ,,,,,,,,
1992,Eastern Asia (not including Japan),GEA,,,,,,,,
1992,Eastern Europe,GEE,,,,,,,,
1992,Ecuador,ECU,78.63436651,89.90994263,98.68839264,3.468615538,4974,47025.86,7196,226081.9665
1992,"Egypt, Arab Rep.",EGY,87.9,93.4,98.4,3.871970306,9700,77426.89,45678,888426.5252
1992,El Salvador,SLV,54.54598484,74.59783936,94.430336,4.473884308,1807,59125.92,2382,95845.52351
1992,Equatorial Guinea,GNQ,36.24539171,59.42907715,99.3026886,11.88980633,4,3918.733,28.5,4664.78
1992,Eritrea,ERI,8.507366726,20.18178749,81.1907959,10.60171651,0,23151.79,146,25775.74112
1992,Estonia,EST,100,100,100,16.65290977,1,8517.318,11831,144200.2165
1992,Ethiopia,ETH,,0.027324773,74.86102295,38.26219649,1151,799706.7,1241,818194.5043
1992,Europe,GEU,,,,,,,,
1992,Faeroe Islands,FRO,100,100,100,,84,266.2246,199,8572.284
1992,Falkland Islands,FLK,,,,,0,4.469675,11,447.044225
1992,Fiji,FJI,45.22143886,63.52145386,87.62574768,4.911816029,385,12753.37,474,21768.75104
1992,Finland,FIN,100,100,100,8.757385279,20060,215179.1,57725,856488.8193
1992,France,FRA,100,100,100,5.512406362,71090,654879,460011,5816905.878
1992,French Guyana,GUF,,,,,0,391.7698,445,6835.86975
1992,French Polynesia,PYF,100,100,100,,91,328.1564,317,4175.826425
1992,Gabon,GAB,11.18684791,66.79550171,88.69127655,2.859319311,720,34972.21,993,46765.71864
1992,"Gambia, The",GMB,3.316927246,18.77974892,41.47786331,4.772257614,0,3645.11,71,5791.81
1992,Georgia,GEO,96.7787631,97.69996643,98.46721649,21.66247591,6504,48604.02,11154,262128.5979
1992,Germany,DEU,100,100,100,5.282719615,19735,181123.1,533672,8781207.086
1992,Ghana,GHA,,27.83763504,74.4406662,7.730910282,6602,154731.8,6602,191024.006
1992,Gibraltar,GIB,,100,100,,0,0,99,2618.675928
1992,Greece,GRC,100,100,100,4.157357999,2212,47187.97,37225,597362.7432
1992,Greenland,GRL,100,100,100,,0,0,216,3655.15
1992,Grenada,GRD,82.51274872,82.51274872,82.51274872,2.37852841,0,98.81,63,1277.00648
